movieId,title,pageUrl,price
1090,Platoon (1986),https://www.amazon.com/Platoon-Tom-Berenger/dp/B000ZLPRJ8/ref=sr_1_1?dchild=1&keywords=Platoon+1986&qid=1619363490&s=movies-tv&sr=1-1,5.99
1092,Basic Instinct (1992),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A00893601VN72PV4R0FG9&url=%2FBasic-Instinct-Special-Michael-Douglas%2Fdp%2FB07NDM35WY%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DBasic%2BInstinct%2B1992%26qid%3D1619363495%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363495&id=3302225467285537&widgetName=sp_atf,23.99
1094,"Crying Game, The (1992)",https://www.amazon.com/Crying-Game-Stephan-Rea/dp/B006MCU4Z6/ref=sr_1_1?dchild=1&keywords=Crying+Game%2C+The+1992&qid=1619363500&s=movies-tv&sr=1-1,12.99
1095,Glengarry Glen Ross (1992),https://www.amazon.com/Glengarry-Glen-Ross-James-Foley/dp/B002NN5F7A/ref=sr_1_1?dchild=1&keywords=Glengarry+Glen+Ross+1992&qid=1619363503&s=movies-tv&sr=1-1,7.99
1096,Sophie's Choice (1982),https://www.amazon.com/Sophies-Choice-Meryl-Streep/dp/B000K3M1VI/ref=sr_1_1?dchild=1&keywords=Sophies+Choice+1982&qid=1619363505&s=movies-tv&sr=1-1,7.99
1097,E.T. the Extra-Terrestrial (1982),https://www.amazon.com/T-Extra-Terrestrial-Henry-Thomas/dp/B009GN6DT4/ref=sr_1_1?dchild=1&keywords=E.T.+the+Extra-Terrestrial+1982&qid=1619363507&s=movies-tv&sr=1-1,8.99
1098,"Search for One-eye Jimmy, The (1996)",https://www.amazon.com/Search-One-Eye-Jimmy-Michael-Badalucco/dp/B007H51R5S/ref=sr_1_1?dchild=1&keywords=Search+for+One-eye+Jimmy%2C+The+1996&qid=1619363511&s=movies-tv&sr=1-1,14.99
1100,Days of Thunder (1990),https://www.amazon.com/Days-Thunder-Tony-Scott/dp/B001D0BM2Q/ref=sr_1_1?dchild=1&keywords=Days+of+Thunder+1990&qid=1619363515&s=movies-tv&sr=1-1,9.99
1101,Top Gun (1986),https://www.amazon.com/Top-Gun-Tom-Cruise/dp/B001K3K5MO/ref=sr_1_1?dchild=1&keywords=Top+Gun+1986&qid=1619363521&s=movies-tv&sr=1-1,9.99
1103,Rebel Without a Cause (1955),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A07476822NFW7KIEZXILR&url=%2FNatalie-Collection-Miracle-Splendor-Searchers%2Fdp%2FB07ZQV2GDW%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DRebel%2BWithout%2Ba%2BCause%2B1955%26qid%3D1619361746%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619361746&id=1560708776886347&widgetName=sp_atf,23.77
1104,"Streetcar Named Desire, A (1951)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A0439912BJYH8A9X0LG7&url=%2FCollection-Karenina-Waterloo-Streetcar-Cleopatra%2Fdp%2FB07Z187NRW%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DStreetcar%2BNamed%2BDesire%252C%2BA%2B1951%26qid%3D1619359645%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619359645&id=1322072046373620&widgetName=sp_atf,23.59
1105,Children of the Corn IV: The Gathering (1996),https://www.amazon.com/Children-Corn-Gathering-Naomi-Watts/dp/B00005NTN0/ref=sr_1_1?dchild=1&keywords=Children+of+the+Corn+IV%3A+The+Gathering+1996&qid=1619363530&s=movies-tv&sr=1-1,8.96
1106,"Leopard Son, The (1996)",https://www.amazon.com/Hugo-van-Lawick-Raubkatzen-Blu-ray/dp/B001K2P2N2/ref=sr_1_1?dchild=1&keywords=Leopard+Son%2C+The+1996&qid=1619363533&s=movies-tv&sr=1-1,29.03
1108,Prerokbe Ognja (1995),https://www.amazon.com/Zacurate-Fingertip-Oximeter-Saturation-Batteries/dp/B07PQ8WTC4/ref=sr_1_1?dchild=1&keywords=Prerokbe+Ognja+1995&qid=1619363537&s=movies-tv&sr=1-1,18.99
1110,Bird of Prey (1996),https://www.amazon.com/Birds-Backyard-Spring-George-Harrison/dp/B00M5KO6EO/ref=sr_1_1?dchild=1&keywords=Bird+of+Prey+1996&qid=1619363545&s=movies-tv&sr=1-1,11.99
1113,"Associate, The (1996)",https://www.amazon.com/Associate-Whoopi-Goldberg/dp/B00HRDEOSW/ref=sr_1_1?dchild=1&keywords=Associate%2C+The+1996&qid=1619363553&s=movies-tv&sr=1-1,17.99
1114,"Funeral, The (1996)",https://www.amazon.com/Pallbearer-Gwyneth-Paltrow/dp/B006WZX4T6/ref=sr_1_1?dchild=1&keywords=Funeral%2C+The+1996&qid=1619363556&s=movies-tv&sr=1-1,12.99
1115,Sleepover (1995),https://www.amazon.com/Clueless-Alicia-Silverstone/dp/B0026SB1XO/ref=sr_1_1?dchild=1&keywords=Sleepover+1995&qid=1619363559&s=movies-tv&sr=1-1,9.99
1119,Drunks (1997),https://www.amazon.com/Diana-Night-Died-Piers-Morgan/dp/B0757WRCGR/ref=sr_1_1?dchild=1&keywords=drunk+1997&qid=1619362437&s=movies-tv&sr=1-1,7.99
1120,"People vs. Larry Flynt, The (1996)",https://www.amazon.com/People-vs-Larry-Flynt/dp/B007UQQ402/ref=sr_1_1?dchild=1&keywords=People+vs.+Larry+Flynt%2C+The+1996&qid=1619363569&s=movies-tv&sr=1-1,12.99
1123,"Perfect Candidate, A (1996)",https://www.amazon.com/Charlie-Rose-June-25-1996/dp/B0030CSV3I/ref=sr_1_1?dchild=1&keywords=Perfect+Candidate%2C+A+1996&qid=1619363580&s=movies-tv&sr=1-1,1.99
1124,On Golden Pond (1981),https://www.amazon.com/Golden-Pond-Mark-Rydell/dp/B00APPBE6O/ref=sr_1_1?dchild=1&keywords=On+Golden+Pond+1981&qid=1619363583&s=movies-tv&sr=1-1,6.99
1126,Drop Dead Fred (1991),https://www.amazon.com/Drop-Dead-Fred-Phoebe-Cates/dp/B01BUNPGMC/ref=sr_1_1?dchild=1&keywords=Drop+Dead+Fred+1991&qid=1619363586&s=movies-tv&sr=1-1,13.99
1131,Jean de Florette (1986),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A0965775148JKJCSE6XXR&url=%2FJean-Florette-Yves-Montand%2Fdp%2FB07NDNPJPS%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DJean%2Bde%2BFlorette%2B1986%26qid%3D1619363599%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363599&id=2585255917152232&widgetName=sp_atf,16.99
1132,Manon of the Spring (Manon des sources) (1986),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A036486861QS41QMGQZJ&url=%2FManon-Spring-Emmanuelle-B%25C3%25A9art%2Fdp%2FB07NFF3X3M%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DManon%2Bof%2Bthe%2BSpring%2B%2528Manon%2Bdes%2Bsources%2529%2B1986%26qid%3D1619363601%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363601&id=5621027697516279&widgetName=sp_atf,19.98
1134,Johnny 100 Pesos (1993),https://www.amazon.com/John-Wick-Cosplay-Coins-Collecting/dp/B07T2HR9RR/ref=sr_1_1?dchild=1&keywords=Johnny+100+Pesos+1993&qid=1619363610&s=movies-tv&sr=1-1,13.99
1136,Monty Python and the Holy Grail (1974),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A05818872EAQ36SNIY7RR&url=%2FBull-Media-House-Collection-Blu-ray%2Fdp%2FB016VIPG2Q%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMonty%2BPython%2Band%2Bthe%2BHoly%2BGrail%2B1974%26qid%3D1619363615%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA2A4IXJAAZTYDR&qualifier=1619363615&id=384508088058637&widgetName=sp_atf,19.76
1138,Dadetown (1995),https://www.amazon.com/Years-Legend-Since-April-1995/dp/B08YSF7ZYG/ref=sr_1_1?dchild=1&keywords=Dadetown+1995&qid=1619363623&s=movies-tv&sr=1-1,17.99
1139,Everything Relative (1996),https://www.amazon.com/Lone-Star-State-Mind-James/dp/B01BPYQGUC/ref=sr_1_1?dchild=1&keywords=Everything+Relative+1996&qid=1619363625&s=movies-tv&sr=1-1,12.99
1140,Entertaining Angels: The Dorothy Day Story (1996),https://www.amazon.com/Entertaining-Angels-Dorothy-Day-Story/dp/B00E8YW9BW/ref=sr_1_1?dchild=1&keywords=Entertaining+Angels%3A+The+Dorothy+Day+Story+1996&qid=1619363631&s=movies-tv&sr=1-1,5.99
1142,Get Over It (1996),https://www.amazon.com/Set-Off-Jada-Pinkett/dp/B00VHQ8VCU/ref=sr_1_1?dchild=1&keywords=Get+Over+It+1996&qid=1619363637&s=movies-tv&sr=1-1,9.99
1143,Three Lives and Only One Death (1996),https://www.amazon.com/Tornado-Valley-Meredith-Monroe/dp/B07QD4W53V/ref=sr_1_1?dchild=1&keywords=Three+Lives+and+Only+One+Death+1996&qid=1619363641&s=movies-tv&sr=1-1,14.99
1144,"Line King: Al Hirschfeld, The (1996)",https://www.amazon.com/Line-King-Al-Hirschfeld-Story/dp/B07DSGQQ1Q/ref=sr_1_1?dchild=1&keywords=Line+King%3A+Al+Hirschfeld%2C+The+1996&qid=1619363647&s=movies-tv&sr=1-1,9.99
1145,Snowriders (1996),https://www.amazon.com/Snowriders-John-Egan/dp/B00QL9R9YO/ref=sr_1_1?dchild=1&keywords=Snowriders+1996&qid=1619363650&s=movies-tv&sr=1-1,17.99
1146,Curtis's Charm (1995),https://www.amazon.com/Birthday-Necklace-Stainless-Memorable-Anniversary/dp/B0875TW5BZ/ref=sr_1_1?dchild=1&keywords=curtis+charm+1995&qid=1619363652&s=movies-tv&sr=1-1,10.99
1147,When We Were Kings (1996),https://www.amazon.com/When-Were-Kings-Muhammad-Ali/dp/B00007ELEK/ref=sr_1_1?dchild=1&keywords=When+We+Were+Kings+1996&qid=1619363655&s=movies-tv&sr=1-1,14.99
1148,"Wrong Trousers, The (1993)",https://www.amazon.com/Wallace-Gromit-Wrong-Trousers-Region/dp/B006UCNUHM/ref=sr_1_1?dchild=1&keywords=Wrong+Trousers%2C+The+1993&qid=1619363658&s=movies-tv&sr=1-1,9.09
1149,JLG/JLG - autoportrait de d�cembre (1994),https://www.amazon.com/Zacurate-Fingertip-Oximeter-Saturation-Batteries/dp/B07PQ8WTC4/ref=sr_1_1?dchild=1&keywords=JLG%2FJLG+-+autoportrait+de+d%EF%BF%BDcembre+1994&qid=1619363660&s=movies-tv&sr=1-1,18.99
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",https://www.amazon.com/Return-Martin-Guerre-G%C3%A9rard-Depardieu/dp/B07Z9XDJTY/ref=sr_1_1?dchild=1&keywords=Return+of+Martin+Guerre%2C+The+%28Retour+de+Martin+Guerre%2C+Le%29+1982&qid=1619363662&s=movies-tv&sr=1-1,9.99
1151,Faust (1994),https://www.amazon.com/Faust-Andrew-Sachs/dp/B007WU3FB2/ref=sr_1_1?dchild=1&keywords=Faust+1994&qid=1619363665&s=movies-tv&sr=1-1,12.99
1152,He Walked by Night (1948),https://www.amazon.com/He-Walked-Night-Richard-Basehart/dp/B07XC8YCZC/ref=sr_1_1?dchild=1&keywords=He+Walked+by+Night+1948&qid=1619363667&s=movies-tv&sr=1-1,7.99
1154,T-Men (1947),https://www.amazon.com/T-Men-Dennis-OKeefe/dp/B08239SH8K/ref=sr_1_1?dchild=1&keywords=T-Men+1947&qid=1619363673&s=movies-tv&sr=1-1,9.99
1158,Here Comes Cookie (1935),https://www.amazon.com/Here-Comes-Cookie-George-Burns/dp/B01LTHYN78/ref=sr_1_1?dchild=1&keywords=Here+Comes+Cookie+1935&qid=1619363684&s=movies-tv&sr=1-1,13.99
1159,Love in Bloom (1935),https://www.amazon.com/Love-Bloom-George-Burns/dp/B01LTHYN5U/ref=sr_1_1?dchild=1&keywords=Love+in+Bloom+1935&qid=1619363687&s=movies-tv&sr=1-1,13.82
1160,Six of a Kind (1934),https://www.amazon.com/Six-Kind-W-C-Fields/dp/B01LTHYN4G/ref=sr_1_1?dchild=1&keywords=Six+of+a+Kind+1934&qid=1619363690&s=movies-tv&sr=1-1,18.13
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",https://www.amazon.com/Die-Blechtrommel/dp/B003KYGRZU/ref=sr_1_1?dchild=1&keywords=Tin+Drum%2C+The+%28Blechtrommel%2C+Die%29+1979&qid=1619363693&s=movies-tv&sr=1-1,17.25
1166,Farmer & Chase (1995),https://www.amazon.com/Astronaut-Farmer-Billy-Bob-Thornton/dp/B000TDXQY0/ref=sr_1_1?dchild=1&keywords=Farmer&qid=1619363705&s=movies-tv&sr=1-1,5.99
1168,Bad Moon (1996),https://www.amazon.com/Bad-Moon-Eric-Red/dp/B01JMCDRLK/ref=sr_1_1?dchild=1&keywords=Bad+Moon+1996&qid=1619363709&s=movies-tv&sr=1-1,9.99
1172,Cinema Paradiso (1988),https://www.amazon.com/Cinema-Paradiso-English-Subtitled-Danieli/dp/B007ADJTMK/ref=sr_1_1?dchild=1&keywords=Cinema+Paradiso+1988&qid=1619363725&s=movies-tv&sr=1-1,9.99
1173,"Cook the Thief His Wife & Her Lover, The (1989)",https://www.amazon.com/Cook-Thief-His-Wife-Lover/dp/B01JUMV6WE/ref=sr_1_1?dchild=1&keywords=Cook+the+Thief+His+Wife&qid=1619363727&s=movies-tv&sr=1-1,16.47
1175,Delicatessen (1991),https://www.amazon.com/Delicatessen-StudioCanal-Collection-Blu-ray-Marie-Laure/dp/B00275EHVE/ref=sr_1_1?dchild=1&keywords=Delicatessen+1991&qid=1619363734&s=movies-tv&sr=1-1,13.06
1176,"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",https://www.amazon.com/Kasa-Smart-Light-Switch-TP-Link/dp/B01EZV35QU/ref=sr_1_1?dchild=1&keywords=Double+Life+of+Veronique%2C+The+%28La+Double+Vie+de+V%EF%BF%BDronique%29+1991&qid=1619363736&s=movies-tv&sr=1-1,13.99
1179,"Grifters, The (1990)",https://www.amazon.com/Grifters-John-Cusack/dp/B0094PNEWS/ref=sr_1_1?dchild=1&keywords=Grifters%2C+The+1990&qid=1619363745&s=movies-tv&sr=1-1,12.99
1180,Hear My Song (1991),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A001999312S94KFYF5ZUH&url=%2FLittle-Mermaid-2-Disc-Set-Platinum%2Fdp%2FB08R5Z5JBJ%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DHear%2BMy%2BSong%2B1991%26qid%3D1619363747%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA3BWOKCLIA78PG&qualifier=1619363747&id=8733170299145838&widgetName=sp_atf,16.29
1181,"Shooter, The (1995)",https://www.amazon.com/Clockers-Harvey-Keitel/dp/B002H0A7ZY/ref=sr_1_1?dchild=1&keywords=Shooter%2C+The+1995&qid=1619363750&s=movies-tv&sr=1-1,14.99
1183,"English Patient, The (1996)",https://www.amazon.com/English-Patient-Miramax-Collectors/dp/B004SIP7F8/ref=sr_1_1?dchild=1&keywords=English+Patient%2C+The+1996&qid=1619363752&s=movies-tv&sr=1-1,7.15
1184,Mediterraneo (1991),https://www.amazon.com/Mediterranea-English-Subtitled-Koudous-Seihon/dp/B018J17J4Q/ref=sr_1_1?dchild=1&keywords=Mediterraneo+1991&qid=1619363755&s=movies-tv&sr=1-1,14.99
1185,My Left Foot (1989),https://www.amazon.com/My-Left-Foot-Daniel-Day-Lewis/dp/B0063WZYCI/ref=sr_1_1?dchild=1&keywords=My+Left+Foot+1989&qid=1619363758&s=movies-tv&sr=1-1,12.99
1186,"Sex, Lies, and Videotape (1989)",https://www.amazon.com/Sex-Lies-Videotape-James-Spader/dp/B019F94P48/ref=sr_1_1?dchild=1&keywords=Sex%2C+Lies%2C+and+Videotape+1989&qid=1619363763&s=movies-tv&sr=1-1,12.99
1188,Strictly Ballroom (1992),https://www.amazon.com/Strictly-Ballroom-Gia-Carides/dp/B00622BEU0/ref=sr_1_1?dchild=1&keywords=Strictly+Ballroom+1992&qid=1619363768&s=movies-tv&sr=1-1,13.99
1190,Tie Me Up! Tie Me Down! (1990),https://www.amazon.com/%C2%A1%C3%81tame-Atame-NON-USA-FORMAT-Reg-2/dp/B0002TTTA6/ref=sr_1_1?dchild=1&keywords=Tie+Me+Up%21+Tie+Me+Down%21+1990&qid=1619363246&s=movies-tv&sr=1-1,8.26
1191,Madonna: Truth or Dare (1991),https://www.amazon.com/Madonna-Truth-Dare/dp/B007R14E70/ref=sr_1_1?dchild=1&keywords=Madonna%3A+Truth+or+Dare+1991&qid=1619363249&s=movies-tv&sr=1-1,13.99
1193,One Flew Over the Cuckoo's Nest (1975),https://www.amazon.com/One-Flew-Over-Cuckoos-Nest/dp/B003ZBOKFW/ref=sr_1_1?dchild=1&keywords=One+Flew+Over+the+Cuckoos+Nest+1975&qid=1619363779&s=movies-tv&sr=1-1,14.99
1194,Up in Smoke (1978),https://www.amazon.com/Up-Smoke-Cheech-Marin/dp/B0030FC3N4/ref=sr_1_1?dchild=1&keywords=Up+in+Smoke+1978&qid=1619363780&s=movies-tv&sr=1-1,7.99
1197,"Princess Bride, The (1987)",https://www.amazon.com/Princess-Bride-Cary-Elwes/dp/B00945XF8Q/ref=sr_1_1?dchild=1&keywords=Princess+Bride%2C+The+1987&qid=1619363785&s=movies-tv&sr=1-1,13.99
1198,Raiders of the Lost Ark (1981),https://www.amazon.com/Indiana-Jones-Raiders-Lost-Ark/dp/B00GIWJXY8/ref=sr_1_1?dchild=1&keywords=Raiders+of+the+Lost+Ark+1981&qid=1619363788&s=movies-tv&sr=1-1,9.99
1199,Brazil (1985),https://www.amazon.com/Brazil-Jonathan-Pryce/dp/B00D6BQQ0S/ref=sr_1_1?dchild=1&keywords=Brazil+1985&qid=1619363791&s=movies-tv&sr=1-1,6.99
1200,Aliens (1986),https://www.amazon.com/Aliens-Sigourney-Weaver/dp/B001609SQA/ref=sr_1_1?dchild=1&keywords=Aliens+1986&qid=1619363793&s=movies-tv&sr=1-1,7.99
1201,"Good, The Bad and The Ugly, The (1966)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A05818872EAQ36SNIY7RR&url=%2FBull-Media-House-Collection-Blu-ray%2Fdp%2FB016VIPG2Q%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DGood%252C%2BThe%2BBad%2Band%2BThe%2BUgly%252C%2BThe%2B1966%26qid%3D1619363796%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA2A4IXJAAZTYDR&qualifier=1619363796&id=65768533156765&widgetName=sp_atf,19.76
1202,Withnail and I (1987),https://www.amazon.com/Withnail-I-Blu-ray-Richard-Grant/dp/B00Q4VQ08K/ref=sr_1_1?dchild=1&keywords=Withnail+and+I+1987&qid=1619363798&s=movies-tv&sr=1-1,17.06
1203,12 Angry Men (1957),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A0670200ZQNGC4ZR3CWZ&url=%2F12-Angry-Men-Henry-Fonda%2Fdp%2FB07Y2FDN6T%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3D12%2BAngry%2BMen%2B1957%26qid%3D1619363800%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619363800&id=2077459426202019&widgetName=sp_atf,16.99
1204,Lawrence of Arabia (1962),https://www.amazon.com/Lawrence-Arabia-Peter-OToole/dp/B00REQM29A/ref=sr_1_1?dchild=1&keywords=Lawrence+of+Arabia+1962&qid=1619363804&s=movies-tv&sr=1-1,6.99
1206,"Clockwork Orange, A (1971)",https://www.amazon.com/Clockwork-Orange-Blu-ray-Malcolm-McDowell/dp/B000Q678OO/ref=sr_1_1?dchild=1&keywords=Clockwork+Orange%2C+A+1971&qid=1619363809&s=movies-tv&sr=1-1,14.99
1207,To Kill a Mockingbird (1962),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A0213535101N38WN59TSI&url=%2FDRIVEN-wheelchair-racecar-Mike-Bauer%2Fdp%2FB00JFVOQR8%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DTo%2BKill%2Ba%2BMockingbird%2B1962%26qid%3D1619363813%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363813&id=4846984377549033&widgetName=sp_atf,13.67
1208,Apocalypse Now (1979),https://www.amazon.com/Apocalypse-Now-Marlon-Brando/dp/B0045INOCO/ref=sr_1_1?dchild=1&keywords=Apocalypse+Now+1979&qid=1619363816&s=movies-tv&sr=1-1,6.99
1212,"Third Man, The (1949)",https://www.amazon.com/Third-Man-Joseph-Cotten/dp/B00ERCS6OE/ref=sr_1_1?dchild=1&keywords=Third+Man%2C+The+1949&qid=1619363828&s=movies-tv&sr=1-1,7.99
1213,GoodFellas (1990),https://www.amazon.com/Goodfellas-Remastered-Robert-Niro/dp/B00X5FXCW0/ref=sr_1_1?dchild=1&keywords=GoodFellas+1990&qid=1619363831&s=movies-tv&sr=1-1,9.99
1214,Alien (1979),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A010727225UEG2T67JBHT&url=%2FNaruto-BD-Set-Blu-ray%2Fdp%2FB08TY8D7BV%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DAlien%2B1979%26qid%3D1619363834%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363834&id=3181859027577416&widgetName=sp_atf,27.99
1215,Army of Darkness (1993),https://www.amazon.com/Army-Darkness-Screwhead-Bruce-Campbell/dp/B0024FADDI/ref=sr_1_1?dchild=1&keywords=Army+of+Darkness+1993&qid=1619363314&s=movies-tv&sr=1-1,9.33
1216,"Big Blue, The (Le Grand Bleu) (1988)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A06312732R8I7PCVW1AT&url=%2FGrand-Bleu-Rosanna-Arquette%2Fdp%2FB07YYMHS4X%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DBig%2BBlue%252C%2BThe%2B%2528Le%2BGrand%2BBleu%2529%2B1988%26qid%3D1619363837%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA1ETYDD1CAMS1V&qualifier=1619363837&id=7918773321525935&widgetName=sp_atf,16.41
1219,Psycho (1960),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A061690337TG6IU10QYU9&url=%2FPsycho-Blu-ray-Anthony-Perkins%2Fdp%2FB08CPLDRQH%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DPsycho%2B1960%26qid%3D1619363844%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363844&id=2303461605662923&widgetName=sp_atf,12.72
1220,"Blues Brothers, The (1980)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A059577123ZBHNQMV42A3&url=%2FBlues-Brothers-Blu-ray-John-Belushi%2Fdp%2FB001AQO446%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DBlues%2BBrothers%252C%2BThe%2B1980%26qid%3D1619363847%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363847&id=8282962147242258&widgetName=sp_atf,7.85
1221,"Godfather: Part II, The (1974)",https://www.amazon.com/Godfather-Part-Coppola-Restoration-Blu-ray/dp/B002TOL8UQ/ref=sr_1_1?dchild=1&keywords=Godfather%3A+Part+II%2C+The+1974&qid=1619363850&s=movies-tv&sr=1-1,15.99
1222,Full Metal Jacket (1987),https://www.amazon.com/Full-Metal-Jacket-Matthew-Modine/dp/B002KLOPF8/ref=sr_1_1?dchild=1&keywords=Full+Metal+Jacket+1987&qid=1619363854&s=movies-tv&sr=1-1,14.99
1224,Henry V (1989),https://www.amazon.com/Henry-V-Blu-ray-Kenneth-Branagh/dp/B00OCFHHOQ/ref=sr_1_1?dchild=1&keywords=Henry+V+1989&qid=1619363859&s=movies-tv&sr=1-1,17.99
1225,Amadeus (1984),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A02283432A7PFJVRWQ1VU&url=%2F1984-John-Hurt%2Fdp%2FB07YXJCQYM%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DAmadeus%2B1984%26qid%3D1619363862%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363862&id=6343991818911444&widgetName=sp_atf,16.99
1226,"Quiet Man, The (1952)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A00711091XLAGMY17Q6JJ&url=%2FGrowing-Pains-Complete-Third-Season%2Fdp%2FB00CVB6XDO%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DQuiet%2BMan%252C%2BThe%2B1952%26qid%3D1619363865%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1&qualifier=1619363865&id=4913171526569223&widgetName=sp_atf,24.99
1227,Once Upon a Time in America (1984),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_movies-tv_sr_pg1_1?ie=UTF8&adId=A03498763GX12XBK8ZL7B&url=%2FGood-Fashioned-Orgy-Unrated-Bilingual%2Fdp%2FB005X5XIJW%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DOnce%2BUpon%2Ba%2BTime%2Bin%2BAmerica%2B1984%26qid%3D1619363869%26s%3Dmovies-tv%26sr%3D1-1-spons%26psc%3D1%26smid%3DA3GB5QO3WW3AME&qualifier=1619363869&id=5343982142346240&widgetName=sp_atf,9.98
1228,Raging Bull (1980),https://www.amazon.com/Raging-Pesci-Cathy-Moriarty-Robert/dp/B00HQ1DOS6/ref=sr_1_1?dchild=1&keywords=Raging+Bull+1980&qid=1619363876&s=movies-tv&sr=1-1,5.99
1230,Annie Hall (1977),https://www.amazon.com/Annie-Hall-Woody-Allen/dp/B002XZNHG4/ref=sr_1_1?dchild=1&keywords=Annie+Hall+1977&qid=1619363879&s=movies-tv&sr=1-1,13.99
